Feature_id	Taxon	Confidence
840a471862780b9741951b684d086e81	D_0__Eukaryota;D_1__Amoebozoa;D_2__Tubulinea;D_3__Arcellinida;D_4__Echinamoebida;D_5__Vermamoeba;D_6__Vermamoeba vermiformis	0.82012861
6bf9c007c91081a89bf167e31b68c4c7	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Prostomatea;D_7__Cryptocaryon;D_8__Cyclotrichium cyclokaryon	1
a9759b0c59f6c3bd02484422ecb90dda	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Asterales;D_11__Artemisia;D_12__Artemisia annua (sweet wormwood)	0.972610721
87605488943ad2db9a34ce7724da3680	D_0__Eukaryota;D_1__Incertae Sedis;D_2__Apusomonadidae;D_3__Apusomonas;D_4__uncultured Eimeriidae;D_5__uncultured Eimeriidae;D_6__uncultured Eimeriidae	0.988804542
52b2e7ce8775006e46b958abd849db5d	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Monogononta;D_8__Flosculariacea	0.732234043
1c52d2ee3ffc356986a5d523be0f6eec	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Oligochaeta;D_9__Haplotaxida;D_10__Aeolosoma viride	0.985240643
344a910ff22fae291d75d7610060379f	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera;D_12__Apis mellifera (honey bee)	0.996246627
31c0238293d6ee2d417459af276a6132	D_0__Eukaryota;D_1__Incertae Sedis;D_2__Breviatea;D_3__Subulatomonas;D_4__uncultured eukaryote;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.999702769
5e9b60be14982bd73a4d4ff635603183	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_6__Protaspidae;D_7__Protaspis	0.708497681
9884065a8134714b57ce7c218b5c651b	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Peritrichia;D_8__Campanella;D_9__Campanella umbellaria	1
057f7c9401fef782d5e540e71180d65b	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Suctoria;D_8__Heliophrya;D_9__Heliophrya erhardi	0.898456097
3ff5b36008d7bd22c022aea5361fb1c1	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Suctoria;D_8__Tokophrya	0.755961149
bc06778f092737719b700ef7a475f0a4	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_5__Litostomatea;D_6__Haptoria;D_7__Arcuospathidium sp. VBOEF-2011	0.970019865
dc281862b90ab575b0abe6672c82ab73	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia)	0.99968887
67db9ca32d1915f4f7c0335814f9ed48	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Catenulida;D_8__Stenostomidae;D_9__Stenostomum leucops	0.989074096
feca690054bb5edc1ff6c07303e13d46	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria;D_6__Astrosphaera;D_7__uncultured marine eukaryote	0.824130245
845389b703230ebe3dae6ee3840e61fe	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Haptoria;D_7__Trachelius;D_8__Trachelius ovum	0.999533113
97a706143bd19c52dff575823046d5ac	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Hymenostomatia	0.901825507
aa7f494cae77804c0ba7a05a9ff15ea5	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-9;D_4__uncultured marine eukaryote;D_5__uncultured marine eukaryote;D_6__uncultured marine eukaryote	0.999999243
050b015f0e86b64b776f49fa443093b9	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Tetrapoda;D_11__Mammalia	0.99774018
067a7df80f4c7557f66292c407106568	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_11__Poales;D_12__Triticum	0.816436506
715e14cfef01c99c5740d11f2a6abbd3	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Calanoida;D_11__uncultured eukaryote	0.999998446
5619f485fffd6f247d68b1e270042ab7	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__uncultured;D_4__uncultured alveolate;D_5__uncultured alveolate;D_6__uncultured alveolate	0.999080424
7f15c9a3b2ac20f5ad0c1c69bd852291	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi	0.999656296
af2990d06993ae685409ee71d0b3f4ac	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Chattonellales;D_6__Merotricha;D_7__Merotricha bacillata	0.999353824
d2964516693f9d77f6a81ff896d2c9ec	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Pteriomorphia;D_9__Pectinoida;D_10__Placopecten magellanicus (sea scallop)	0.999990087
2493e4e6c48ad2c388662a9b30533e2e	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Pteriomorphia;D_9__Pectinoida;D_10__Placopecten magellanicus (sea scallop)	0.999991333
663c74d4b9be8c9b39a4b497f6dcd87e	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Incertae Sedis;D_4__Blastocystis;D_5__uncultured Blastocystis;D_6__uncultured Blastocystis	0.983898362
562edbf7bb733ed031e87842ff7c062e	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Diptera;D_12__Oryza sativa Indica Group (long-grained rice)	0.927318691
af468ef62eca06ffa7543d9b288f5500	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Tetrapoda;D_11__Mammalia	0.967560519
ac0325544726c2e0fda7afafac04d078	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Tetrapoda;D_11__Mammalia	0.959570499
2d7f7554ec49e39be62ca7ac2d8b942f	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Thecofilosea;D_5__uncultured;D_6__uncultured marine eukaryote	0.96022729
2831f2d20e9002de42abe6f84d24991f	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata	0.968944664
faa6f2f13d25d66f9b007409a6737182	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida	1
3619f9e161adaf0cb7e496f60f03b450	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Granofilosea;D_5__Massisteria;D_6__uncultured eukaryote	0.999999992
3bd9d9200cc041fd4551470aa8c2d723	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya;D_6__Amoebophrya sp. ex Scrippsiella sp.	0.735704953
f7085b168c1784b4cb0b3ff3b9e72275	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria;D_6__uncultured	0.999354564
b1666bd9a6b2ecee14bb4eb55eaf5e5c	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_6__Protaspidae	0.743767018
caf5221a8e070ac184068a18e542576d	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group I;D_6__Uncultured marine alveolate Group I DH144-EKD3	0.888376368
22172c2245b87748ab930d1a8f431d97	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Monogononta;D_8__Ploimida;D_9__uncultured eukaryote	0.926344018
8487142c2a0c74b8f6961370da0676e2	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Tetrapoda;D_11__Mammalia	0.997596308
a239f4f8051d16c8be5c63db8e8764ec	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Nitzschia;D_8__Nitzschia amphibia	0.78915665
727534e5ab8f4837fede46d64aa9299d	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Ochromonadales;D_6__Paraphysomonas;D_7__uncultured eukaryote	0.998112992
a7ffab2402c17fdd1cba07f6c92c7f46	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Pedinellales;D_6__Pteridomonas	0.9989011
83325fd3947d43574cd0b8f5571afc30	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera;D_12__Apis mellifera (honey bee)	0.998968634
465d1d00f1bade53b19020daca1d5b5a	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_6__Protaspidae;D_7__Cryothecomonas	0.89490528
da57613c5b3b2dd2a6801c953f20942a	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_5__Ochromonadales;D_6__Paraphysomonas;D_7__uncultured eukaryote	0.997892992
2db4f9ce9e66f6ff73b3f47416d0ad8a	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__Sorodiplophrys;D_5__uncultured freshwater eukaryote;D_6__uncultured freshwater eukaryote	0.968951876
feacc238df52f7f0b1337ca97731391e	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Clade VII;D_5__Subclade B;D_6__prasinophyte sp. RCC696 (clade VIIB2)	0.99999995
f9f240356476f29756eef16e33d70c55	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Lankesteria;D_8__uncultured eukaryote	0.999871348
72add4ad7972d0d64d635389fb167b49	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Fabales;D_11__Cicer;D_12__Cicer arietinum (chickpea)	0.753908668
7725a89c17da89b187544180b9b94c78	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-9;D_4__MAST-9C;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.926157016
b7d8e4271062c8ffba25a795814383ec	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_7__Chromadorea;D_8__Monhysterida;D_9__Desmolaimus sp. DeLaSp1	0.999398825
f5d7e43a0383e8f9c31e53829e42f90c	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_11__Neopterygii;D_12__Teleostei	0.965511847
a2293c1e2e398f62cc7574741bb2389e	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi	1
5ab8814e96ffc5d2607d5ce91b99f759	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Suillaceae;D_10__Suillus;D_11__Suillus lakei	0.999916637
5fe895a29cdbfcc90cfd4ee2b230667b	D_0__Eukaryota;D_1__Amoebozoa;D_2__Tubulinea;D_3__Arcellinida;D_4__Echinamoebida;D_5__Echinamoeba exundans;D_6__Echinamoeba exundans	0.999999377
2de5c2c8afef3dbcc408b0d707e8e93b	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae	0.920299046
f75fede50d2d51245d8c887d80e07072	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta	0.997416442
fdc9e8d8ee8ec375790f34f84a8c2bdb	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Asterales;D_11__Artemisia;D_12__Artemisia annua (sweet wormwood)	0.971050655
451aeb4a5c2d93dd0cb70d62930107cb	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Solanales;D_11__Solanum	0.716221588
229a0664ff5dfa21997528d4aba44727	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Rhabdocoela;D_9__Typhloplanoida;D_10__Adenopharynx mitrabursalis	0.997741552
dfdb7102b1d87c1d2919bb97fa8ef25f	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Mediophyceae;D_7__Thalassiosira;D_8__Thalassiosira pseudonana	0.999762532
24f06e3f7be64f01165c9c016b2254ff	D_0__Eukaryota	1
370ba1e805e3e231c280f6e1ed786d18	D_0__Eukaryota	1
07e84c593e914718ac26b5dc004a9e6a	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Gregarina	0.766073995
009b35bb2b0c5c4f176cb2854a13f8db	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.998542773
5146ffbf079da946c7c07ac5de872ed2	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_6__Eugregarinorida;D_7__Lankesteria;D_8__uncultured eukaryote	0.986028112
0a2f71c29987815954864a6fe5702e96	D_0__Eukaryota;D_1__Opisthokonta	0.923229618
6226ff69dadd6483f2aeb13353956265	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_4__Acantharia;D_5__Arthracanthida	0.818544742
b46711df25689a176f4e93455ac661a2	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata	0.988774859
7bae126048feec3bdd74f1015fdb8081	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Tetrapoda;D_11__Mammalia;D_12__Gorilla gorilla gorilla (western lowland gorilla)	0.865956727
de83b7c65bfa7f2ff3e4d771bea6737c	D_0__Eukaryota	1
df38f3703a387ad55d1d3cae778826d5	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_6__Chytridiomycetes;D_7__uncultured	0.999757456
e86183575fe08e33c4f261d305adf42b	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera;D_12__Apis mellifera (honey bee)	0.994254065
019d15b37a93c1aec945f4be38eb4396	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera;D_12__Apis mellifera (honey bee)	0.998224202
b41af029a4cf69c9064baf3dcb3e014d	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera;D_12__Apis mellifera (honey bee)	0.996003138
c1a93710b3894fbf46b940f4da5ffd1d	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Incertae Sedis;D_4__cf. Developayella sp. JDC-2012;D_5__cf. Developayella sp. JDC-2012;D_6__cf. Developayella sp. JDC-2012	0.989208999
d5f4a42072447bc6cdb593992e2fcfdc	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Syndiniales Group II	0.989061421
60b45ccec1830ab58913aeb0bc8dda4f	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Retaria;D_5__Spumellaria;D_6__uncultured;D_7__uncultured Rhizaria	0.999316398
83d5af232c85060f10e478a4809008b7	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Brassicales;D_11__Brassica	0.966583936
fa7dc6a9bf9407e6c55e2b9d25e348a0	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Apicomplexa;D_4__Novel Apicomplexa Class 2	0.999999877
08dd6a2f46ccc722eab0a5cef30bbf7b	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_8__Chytridiaceae;D_9__Chytridium;D_10__Chytridium polysiphoniae	0.992667403
7dc6f2e568b009e917fb9afee870ddd0	D_0__Eukaryota	1
14cee2cbdbab67f79618d6895d883bc6	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Calanoida;D_11__uncultured marine eukaryote	0.999932612
aba5d218b1f41c298980006770228c66	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Bacillariophyceae;D_7__Navicula;D_8__uncultured marine eukaryote	0.927782345
4023289a28fb4a1574508a08036668a6	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Calanoida;D_11__Parvocalanus crassirostris	1
91a0bfb6d4593bca421fcad784018d68	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Fabales;D_11__Medicago;D_12__Medicago truncatula (barrel medic)	0.964464258
f42a2e4f263ee83bd7f5c0e17055b153	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Fabales;D_11__Medicago;D_12__Medicago truncatula (barrel medic)	0.909079931
d6a0c41c64d5b3e832fe93a9ecf64d07	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Pleosporaceae;D_10__Alternaria;D_11__Alternaria alternata	0.854836259
96876a9fd5bf9fd964fae68683da544e	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Sapindales;D_11__Citrus;D_12__Citrus maxima	0.833518689
9f7d4cb6c181f28ac31e898ed565bd98	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Mediophyceae;D_7__Discostella;D_8__Discostella nipponica	0.980339013
184d6c4d780df3e28a13a2d36f5eb63c	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_11__Poales;D_12__Triticum	0.742708724
295d89b4c7bb7df4970cc39844720416	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Stereaceae;D_10__uncultured;D_11__uncultured fungus	0.854190392
dd8f76e98dd405aa51d8d8f7a123de7f	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Pleosporaceae	0.954668507
f4f4657aa45fb9ed1c5193888e7d02ba	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa	0.995115457
69a0943c968f3b75a4820375a3a84163	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Incertae Sedis;D_5__Gymnophrys	0.79385657
3a6b84c3784d5dcc0902ab03ab0e638f	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_11__Poales	0.982868636
c309832e55821bcf14231278667b2019	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Scolecida;D_9__Capitellida;D_10__Capitella capitata	0.999998355
8fbdd83f40a3c1dc304d3971a002c8d3	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Oligochaeta;D_9__Haplotaxida;D_10__Limnodriloides barnardi	0.849003063
13f30d9a2cd5968fa300a90aab91e2e1	D_0__Eukaryota	1
ce500e6ee4b6add72752fbf49ab58a27	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Rosales;D_11__Cannabis;D_12__Cannabis sativa (hemp)	0.815136683
721f7991745a3bef06f5991557e45952	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Syndiniales;D_5__Amoebophrya;D_6__uncultured dinoflagellate	0.996001945
3101e79e510c2e0dce97b4e37c9eb278	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Oligochaeta;D_9__Haplotaxida;D_10__Aeolosoma viride	0.997462353
0fcaa6ee7d98f01c030703676f4113b3	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Copepoda;D_10__Calanoida;D_11__uncultured marine eukaryote	0.999998931
2329cee355df54cb792f2fcdb03c274a	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Oligochaeta;D_9__Haplotaxida;D_10__Aeolosoma viride	0.998981591
d881b4e74da46d39521e015a0a0e99a6	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera;D_12__Apis mellifera (honey bee)	0.998221194
3eed40630583c3cf011cfa6aeeb3b9be	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Glissomonadida;D_5__Heteromita;D_6__Uncultured Cercozoa	0.971795098
6b25e330d1cda9221d4f4e764d759e85	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_10__Neoptera;D_11__Hymenoptera;D_12__Apis mellifera (honey bee)	0.998072839
822eacd686e7b45196164a67179a8684	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_9__Suillaceae;D_10__Suillus;D_11__Suillus lakei	0.999833581
f8944c44e7a77a50a39f5a8570e1c71b	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_4__Dictyochophyceae;D_5__Pedinellales;D_6__uncultured marine eukaryote	0.998854341
6010a55e4902d9fd3fa5a844779c775c	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta	0.999542437
17cfd22db6affc43e5b9bce9d629e973	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Mediophyceae;D_7__Chaetoceros;D_8__Chaetoceros sp. UNC1202	0.999999131
348b0db5c1a674a8c1ad9732e63bc2af	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora	1
8d0ccef56d4de9b9d8e4a766e5774d64	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Caryophyllales;D_11__Chenopodium;D_12__Chenopodium suecicum	0.757854631
aa9f9ba657074857f86039e54883b058	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__uncultured;D_5__uncultured Rhizaria;D_6__uncultured Rhizaria	0.773453631
7b665b5c2c1ef5f73bba4669194a7b8b	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae	0.887034787
85a03dfd0af4ca3f773f0ba0647404ba	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__uncultured;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.998491801
8dd2cdf78c977f3907720896151598aa	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Chlorophyta;D_4__Chlorophyceae;D_5__Chlorococcum sp. SAG 22.83;D_6__Chlorococcum sp. SAG 22.83	0.997975492
3760123ad2b546f8fa6bc0cac08dd383	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Novel Clade Gran-4;D_5__Uncultured Cercozoa;D_6__Uncultured Cercozoa	1
434fb940f1a05e51ed1f771550c27379	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora	0.999999999
b9f5364b27304dd38bfb7ed3ff5ade77	D_0__Eukaryota;D_1__Opisthokonta	0.992002248
d0ce2c5cc013c199e4779d7fbf91e96c	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Ochrophyta;D_6__Mediophyceae	1
49300029526e75c9478fe63d9c530736	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Phyllopharyngea;D_7__Suctoria;D_8__Trichodina sp. FT-2011a	0.82388095
2c352e0da08d1d6d0c266733c94f83d9	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__Labyrinthulomycetes;D_4__uncultured;D_5__uncultured eukaryote;D_6__uncultured eukaryote	0.999997962
4dd2f7cc1381b5f13f72c5fc5029343e	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_11__Neopterygii;D_12__Teleostei;D_13__Ctenopharyngodon idella (grass carp)	0.999900757
dce62735862870e90ea37381d531506d	D_0__Eukaryota;D_1__Amoebozoa;D_2__Tubulinea;D_3__Euamoebida;D_4__Hartmannella;D_5__Nolandella sp. ATCC 50913;D_6__Nolandella sp. ATCC 50913	1
ce2c8a1d75b2cbcdbc0a916fae35faf9	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_6__Oligotrichia;D_7__Spirotontonia;D_8__uncultured eukaryote	0.970140216
110038d2d8ca6913d4967832262d8a4d	D_0__Eukaryota;D_1__SAR;D_2__Rhizaria;D_3__Cercozoa;D_4__Thecofilosea;D_5__uncultured;D_6__uncultured marine eukaryote	0.707312984
90c5edc226a6a6d52587908d74355a2f	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Protalveolata;D_4__Colpodellida;D_5__Voromonas;D_6__Voromonas pontica	0.821173542
d29c4976355e467bce4bc95bb32438c2	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Scuticociliatia;D_8__Homalogastra;D_9__Homalogastra setosa	0.969790028
e0e38ec3ebbceb39740b3978701c9223	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_9__Podocopa;D_10__Podocopida;D_11__Loxocorniculum mutsuense	0.999951303
eec1225ca56ceb5d76acf2ed02169704	D_0__Eukaryota;D_1__SAR;D_2__Stramenopiles;D_3__MAST-3;D_4__MAST-3I;D_5__uncultured stramenopile;D_6__uncultured stramenopile	0.904146895
339266e4601088adcd770f819af9d777	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Ciliophora;D_7__Peritrichia;D_8__Vorticella;D_9__Vorticella sp. HCB-2005	0.942940489
fcd8ee04f164135413b926840b2f7df6	D_0__Eukaryota;D_1__Archaeplastida;D_2__Chloroplastida;D_3__Charophyta;D_10__Asterales;D_11__Artemisia;D_12__Artemisia annua (sweet wormwood)	0.865945933
2797388e3b76d631b5639615442039d6	D_0__Eukaryota;D_1__Opisthokonta;D_2__Nucletmycea;D_3__Fungi;D_8__Gromochytriaceae;D_9__uncultured;D_10__uncultured Chytridiomycota	0.936896062
12bda0d033ec2ee1ad0a49388b857b24	D_0__Eukaryota;D_1__Opisthokonta;D_2__Holozoa;D_3__Metazoa (Animalia);D_8__Rhabdocoela;D_9__Neodalyellida;D_10__Olisthanella truncula	0.939370241
bcca977d53ae48e371fad68d9e92a2ec	D_0__Eukaryota;D_1__SAR;D_2__Alveolata;D_3__Dinoflagellata;D_6__Peridiniales;D_7__Islandinium;D_8__Protoperidinium americanum	0.999762579
